INFO 2024-12-22 03:47:49,798 autoreload 13020 123609276316544 Watching for file changes with StatReloader
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lzma.py first seen with mtime 1734748747.6055267
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/compression.py first seen with mtime 1734770433.507674
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/signals.py first seen with mtime 1734749044.8763037
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/base.py first seen with mtime 1734749044.8613021
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/utils.py first seen with mtime 1734748747.800562
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/__init__.py first seen with mtime 1734774901.4829159
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/decorators.py first seen with mtime 1734770433.34567
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/client.py first seen with mtime 1734749044.8613021
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/ctypes/__init__.py first seen with mtime 1734748747.717547
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/calendar.py first seen with mtime 1734748747.56852
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/types.py first seen with mtime 1734770433.34667
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/threading.py first seen with mtime 1734748747.6605365
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/users/models.py first seen with mtime 1734837352.7914371
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/pprint.py first seen with mtime 1734748747.62353
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/copyreg.py first seen with mtime 1734748747.579522
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/fields/related.py first seen with mtime 1734749044.8783038
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/schemas/generators.py first seen with mtime 1734774901.4909158
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/zipfile.py first seen with mtime 1734748747.6765394
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/entity.py first seen with mtime 1734770433.507674
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/MySQLdb/constants/__init__.py first seen with mtime 1734750982.0202036
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/exceptions.py first seen with mtime 1734770433.070663
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/struct.py first seen with mtime 1734748747.651535
DEBUG 2024-12-22 03:55:16,351 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/functional.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/utils.py first seen with mtime 1734749044.8583019
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/tokens.py first seen with mtime 1734749044.116226
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/selector_events.py first seen with mtime 1734748747.6955428
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/timesince.py first seen with mtime 1734749044.9113073
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/mime/text.py first seen with mtime 1734748747.8085632
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/filters/output.py first seen with mtime 1734749044.1182263
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/functions/comparison.py first seen with mtime 1734749044.880304
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/multiprocessing/context.py first seen with mtime 1734748748.0806124
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/introspection.py first seen with mtime 1734749044.8623023
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.JetBrains/apps/pycharm-professional/plugins/python-ce/helpers/pycharm_display/datalore/__init__.py first seen with mtime 1733930.0
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/MySQLdb/times.py first seen with mtime 1734750982.0202036
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/operations.py first seen with mtime 1734749044.8623023
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/request.py first seen with mtime 1734774901.4839158
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/collections.py first seen with mtime 1734770433.5106742
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/utils.py first seen with mtime 1734749044.8573017
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/dateparse.py first seen with mtime 1734749044.907307
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/users/admin.py first seen with mtime 1734749355.7673557
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/forms.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/model_checks.py first seen with mtime 1734749044.8423002
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/wsgi.py first seen with mtime 1734749044.8393
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/vine/utils.py first seen with mtime 1734770433.0136614
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/collections/abc.py first seen with mtime 1734748747.7095454
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/views/decorators/csrf.py first seen with mtime 1734749044.9143076
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/cron_descriptor/DescriptionTypeEnum.py first seen with mtime 1734770522.991924
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/functools.py first seen with mtime 1734748747.590524
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/fields/generated.py first seen with mtime 1734749044.8773038
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/security/base.py first seen with mtime 1734749044.8423002
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/protocol.py first seen with mtime 1734770433.4876735
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/migrations/operations/special.py first seen with mtime 1734749044.8723032
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/handlers/wsgi.py first seen with mtime 1734749044.8483007
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/app/autoretry.py first seen with mtime 1734770433.5986764
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/urls/converters.py first seen with mtime 1734749044.9053066
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/metadata/_itertools.py first seen with mtime 1734748748.006599
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/fields/mixins.py first seen with mtime 1734749044.8783038
DEBUG 2024-12-22 03:55:16,352 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/indexes.py first seen with mtime 1734749044.8743036
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/utils.py first seen with mtime 1734770433.071663
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/_parsers/resp2.py first seen with mtime 1734770433.071663
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/messages/utils.py first seen with mtime 1734749044.733289
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/users/views.py first seen with mtime 1734838235.1837146
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/resources/readers.py first seen with mtime 1734748748.0015981
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/url.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/utils/response.py first seen with mtime 1734838393.5815525
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/events.py first seen with mtime 1734748747.6865413
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/schemas/utils.py first seen with mtime 1734774901.4919157
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/resources/_legacy.py first seen with mtime 1734748747.9995978
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/globals.py first seen with mtime 1734770433.34567
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework_simplejwt/models.py first seen with mtime 1734774946.4996393
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/unittest/main.py first seen with mtime 1734748748.150625
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/xml/dom/domreg.py first seen with mtime 1734748748.1826308
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_uuid.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748745.0
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1734749044.5602715
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/mail/message.py first seen with mtime 1734749044.8483007
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/_parsers/__init__.py first seen with mtime 1734770433.071663
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/backends/zoneinfo.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/metadata/_adapters.py first seen with mtime 1734748748.0045986
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/postgres/utils.py first seen with mtime 1734749044.7352893
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/views/generic/edit.py first seen with mtime 1734749044.9163077
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_datetime.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748745.0
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/filters.py first seen with mtime 1734749044.3512502
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/fixups/__init__.py first seen with mtime 1734770433.6036766
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/dateutil/tz/__init__.py first seen with mtime 1734770433.4336722
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/views/generic/__init__.py first seen with mtime 1734749044.9153078
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/async_checks.py first seen with mtime 1734749044.8413
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_bz2.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748744.0
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/storage/base.py first seen with mtime 1734749044.8463006
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/manage.py first seen with mtime 1734773102.8522475
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework_simplejwt/settings.py first seen with mtime 1734774946.4996393
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/mime/base.py first seen with mtime 1734748747.8045626
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/auth/models.py first seen with mtime 1734749044.5102663
DEBUG 2024-12-22 03:55:16,353 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/urllib/response.py first seen with mtime 1734748748.1606266
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/concurrent/futures/_base.py first seen with mtime 1734748747.7145462
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/method_framing.py first seen with mtime 1734770433.4876735
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/handlers/base.py first seen with mtime 1734749044.8473008
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/_compat.py first seen with mtime 1734770433.3446698
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/creation.py first seen with mtime 1734749044.8623023
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/objects.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admindocs/views.py first seen with mtime 1734749044.467262
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/_state.py first seen with mtime 1734770433.5966763
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/expressions.py first seen with mtime 1734749044.8743036
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/fields.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/files.py first seen with mtime 1734749044.8413
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/template/smartif.py first seen with mtime 1734749044.899306
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/resources/abc.py first seen with mtime 1734748748.000598
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/multiprocessing/__init__.py first seen with mtime 1734748748.0796123
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1734749044.5592713
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/vine/funtools.py first seen with mtime 1734770433.0136614
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/backends/base.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/sql.py first seen with mtime 1734749044.116226
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_lzma.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748745.0
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/caches.py first seen with mtime 1734749044.8413
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/videos/apps.py first seen with mtime 1734836662.4810514
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/MySQLdb/constants/CLIENT.py first seen with mtime 1734750982.0202036
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/basic_message.py first seen with mtime 1734770433.4876735
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.JetBrains/apps/pycharm-professional/plugins/python-ce/helpers/pycharm_display/datalore/display/__init__.py first seen with mtime 1733930.0
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/utils/breadcrumbs.py first seen with mtime 1734774901.5029154
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1734749044.8403
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/models.py first seen with mtime 1734749044.3512502
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/metadata/_meta.py first seen with mtime 1734748748.007599
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/billiard/process.py first seen with mtime 1734770433.386671
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/http/__init__.py first seen with mtime 1734748747.9135823
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/tree.py first seen with mtime 1734749044.9123073
DEBUG 2024-12-22 03:55:16,354 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/xml/dom/NodeFilter.py first seen with mtime 1734748748.1806304
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/auth/admin.py first seen with mtime 1734749044.5082662
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/resources/_common.py first seen with mtime 1734748747.9985976
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/base.py first seen with mtime 1734749044.8583019
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/translation/__init__.py first seen with mtime 1734749044.9123073
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/imports.py first seen with mtime 1734770433.6046765
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/trsock.py first seen with mtime 1734748747.7035444
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/__init__.py first seen with mtime 1734748747.67954
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/orders/admin.py first seen with mtime 1734750999.4950855
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/json/scanner.py first seen with mtime 1734748748.0126002
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/wsgiref/handlers.py first seen with mtime 1734748748.1726289
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/billiard/exceptions.py first seen with mtime 1734770433.385671
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/helpers.py first seen with mtime 1734749044.3512502
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/metadata/_functools.py first seen with mtime 1734748748.006599
DEBUG 2024-12-22 03:55:16,355 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/zoneinfo/_tzpath.py first seen with mtime 1734748748.2116358
